Object,Category,Mesh volume,Surface area,Diameter,Compactness,Rectangularity,Convexity,Eccentricity,Sphericity,extents_0,extents_1,extents_2,D1_bin_0,D1_bin_1,D1_bin_2,D1_bin_3,D1_bin_4,D1_bin_5,D1_bin_6,D1_bin_7,D1_bin_8,D1_bin_9,D1_bin_10,D1_bin_11,D1_bin_12,D1_bin_13,D1_bin_14,D1_bin_15,D1_bin_16,D1_bin_17,D1_bin_18,D1_bin_19,D2_bin_0,D2_bin_1,D2_bin_2,D2_bin_3,D2_bin_4,D2_bin_5,D2_bin_6,D2_bin_7,D2_bin_8,D2_bin_9,D2_bin_10,D2_bin_11,D2_bin_12,D2_bin_13,D2_bin_14,D2_bin_15,D2_bin_16,D2_bin_17,D2_bin_18,D2_bin_19,A3_bin_0,A3_bin_1,A3_bin_2,A3_bin_3,A3_bin_4,A3_bin_5,A3_bin_6,A3_bin_7,A3_bin_8,A3_bin_9,A3_bin_10,A3_bin_11,A3_bin_12,A3_bin_13,A3_bin_14,A3_bin_15,A3_bin_16,A3_bin_17,A3_bin_18,A3_bin_19,D3_bin_0,D3_bin_1,D3_bin_2,D3_bin_3,D3_bin_4,D3_bin_5,D3_bin_6,D3_bin_7,D3_bin_8,D3_bin_9,D3_bin_10,D3_bin_11,D3_bin_12,D3_bin_13,D3_bin_14,D3_bin_15,D3_bin_16,D3_bin_17,D3_bin_18,D3_bin_19,D4_bin_0,D4_bin_1,D4_bin_2,D4_bin_3,D4_bin_4,D4_bin_5,D4_bin_6,D4_bin_7,D4_bin_8,D4_bin_9,D4_bin_10,D4_bin_11,D4_bin_12,D4_bin_13,D4_bin_14,D4_bin_15,D4_bin_16,D4_bin_17,D4_bin_18,D4_bin_19
D00734_rm.obj,Insect,0.14543675734352382,1.714528859295818,1.442423688920277,2.1068502086952163,0.5848098360274987,0.0745218225357232,0.5791976576149308,0.4746421913968461,1.0,0.97419221,0.36267842,0.000828,0.025548,0.047112,0.159496,0.134484,0.07942,0.094256,0.093784,0.07748,0.066612,0.042312,0.035,0.042068,0.035452,0.02686,0.016868,0.014936,0.005416,0.002068,0.0,0.018228,0.049864,0.079788,0.104944,0.134268,0.132932,0.115388,0.101504,0.081756,0.0614,0.042836,0.028512,0.020368,0.013804,0.007048,0.0037,0.002084,0.001228,0.000328,2e-05,0.042348,0.082616,0.100296,0.104016,0.098956,0.09118,0.079632,0.067436,0.058368,0.050028,0.045192,0.040824,0.0347,0.029684,0.02434,0.019156,0.014196,0.009816,0.005528,0.001688,0.010836,0.06942,0.144368,0.1947,0.195692,0.162724,0.109868,0.05672,0.029812,0.015352,0.00684,0.0026,0.00082,0.00022,2.8e-05,0.0,0.0,0.0,0.0,0.0,0.028996,0.141544,0.235716,0.242224,0.18058,0.10378,0.048072,0.015032,0.003232,0.000704,0.000112,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00752_rm.obj,Insect,0.11827489436995092,1.6708785495643317,1.3910129115309728,2.948472895711697,0.30383454055791476,0.11967660169156563,0.4270995914973137,0.33915862053689383,1.0,0.88371382,0.39238604,0.00302,0.019576,0.039004,0.057772,0.070104,0.072348,0.074192,0.088088,0.093132,0.078824,0.080604,0.076708,0.083668,0.062576,0.039448,0.027852,0.016644,0.010204,0.005452,0.000784,0.01256,0.03922,0.06208,0.084188,0.101724,0.10552,0.09862,0.091424,0.087376,0.076292,0.06332,0.051732,0.042308,0.032092,0.022584,0.014416,0.008432,0.004024,0.001508,0.00058,0.065004,0.106688,0.10956,0.098488,0.084752,0.074192,0.065024,0.056868,0.049472,0.045024,0.03944,0.036036,0.033148,0.030136,0.028168,0.024572,0.021724,0.01692,0.011016,0.003768,0.007096,0.049892,0.117388,0.166936,0.179744,0.158612,0.12358,0.086504,0.054308,0.030652,0.015756,0.006508,0.002404,0.000524,9.2e-05,4e-06,0.0,0.0,0.0,0.0,0.02458,0.130424,0.230656,0.244844,0.182164,0.106476,0.051016,0.019872,0.006748,0.002252,0.000816,0.000136,1.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m260_rm.obj,Humanoid,0.056198197345749525,0.9133184915099073,1.1392741295847473,2.1328956499653757,0.5069876562048037,0.30716114264665484,0.17456949919466244,0.4688461903967189,1.0,0.43569856,0.32880436,0.006544,0.019404,0.059152,0.072828,0.078268,0.1336,0.106456,0.08556,0.062924,0.045276,0.04004,0.06276,0.057284,0.047596,0.020304,0.018608,0.02192,0.042208,0.016468,0.0028,0.017596,0.071012,0.112228,0.123876,0.112464,0.091356,0.073596,0.061668,0.052064,0.047124,0.044904,0.041116,0.03918,0.036416,0.027556,0.018224,0.012492,0.010556,0.006048,0.000524,0.107012,0.153828,0.1082,0.079972,0.063132,0.05124,0.0445,0.040188,0.037284,0.035384,0.03346,0.031856,0.031236,0.031696,0.032948,0.033116,0.031936,0.027524,0.018876,0.006612,0.011908,0.093008,0.196344,0.230832,0.200724,0.141148,0.080808,0.033856,0.00938,0.001968,2.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04404,0.227284,0.331808,0.2495,0.111116,0.031296,0.004668,0.000284,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00746_rm.obj,Insect,0.18355369035481547,1.9386785769866348,1.3505146182401813,1.9122242409874355,0.5697990860461718,0.054388116244640496,0.5563889151422212,0.5229512201370375,1.0,0.80033851,0.42819155,0.004324,0.032576,0.092788,0.110576,0.11462,0.096128,0.079124,0.086756,0.092824,0.069828,0.020904,0.019168,0.020052,0.022536,0.02086,0.019368,0.02698,0.028088,0.026968,0.015532,0.017192,0.052064,0.087052,0.11828,0.135084,0.105664,0.087448,0.077924,0.065592,0.057812,0.05114,0.043604,0.031372,0.0244,0.018984,0.012928,0.00738,0.002604,0.001952,0.001524,0.050648,0.09602,0.10602,0.10106,0.090748,0.0797,0.0714,0.062148,0.05624,0.049708,0.045268,0.040224,0.035888,0.031116,0.025784,0.021424,0.01616,0.0116,0.006796,0.002048,0.010948,0.071156,0.150724,0.201628,0.177968,0.1347,0.098132,0.067636,0.037592,0.021848,0.013232,0.007632,0.004144,0.002028,0.00058,5.2e-05,0.0,0.0,0.0,0.0,0.029848,0.151636,0.245612,0.239776,0.16498,0.093664,0.044316,0.019896,0.007,0.002336,0.000776,0.000152,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00774_rm.obj,Insect,0.10282595187600478,1.4995867125983378,1.238462408668438,2.8200505960615834,0.5480860833678762,0.03093052333281763,0.4008378348430133,0.3546035668284025,1.0,0.67156428,0.28773348,0.007688,0.022572,0.03636,0.143408,0.13376,0.067828,0.038732,0.035876,0.03468,0.097012,0.084612,0.069172,0.05186,0.04082,0.043456,0.048416,0.033908,0.009624,0.000216,0.0,0.02154,0.046584,0.08548,0.077316,0.076236,0.092596,0.106764,0.11578,0.10516,0.073656,0.056972,0.039396,0.027216,0.022712,0.019336,0.014976,0.009108,0.005524,0.002756,0.000892,0.057772,0.104436,0.109296,0.098628,0.089716,0.076856,0.063812,0.055832,0.048588,0.045164,0.043504,0.04096,0.037844,0.035128,0.02928,0.023608,0.017212,0.012364,0.007416,0.002584,0.013656,0.069508,0.12306,0.157904,0.168136,0.150756,0.132764,0.093852,0.048244,0.022988,0.010972,0.005376,0.002092,0.000584,0.000108,0.0,0.0,0.0,0.0,0.0,0.030996,0.138688,0.211376,0.219948,0.183588,0.120988,0.063988,0.024284,0.005476,0.000588,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00788_rm.obj,Insect,0.19509219680138115,2.054173148660348,1.374179386092497,2.0136267521359805,0.5202822928678975,0.02665188150136021,0.5523003055178533,0.49661636593735015,1.0,0.49861931000000004,0.79984234,0.004772,0.025836,0.03518,0.05922,0.123152,0.12102,0.10388,0.11132,0.1036,0.073096,0.064532,0.048692,0.041032,0.034984,0.019668,0.011328,0.00862,0.003216,0.002836,0.004016,0.015336,0.046912,0.074316,0.098864,0.114016,0.120316,0.122716,0.113448,0.093972,0.068684,0.051076,0.033868,0.020464,0.011364,0.007428,0.00386,0.002076,0.0008,0.000332,0.000152,0.051364,0.084984,0.094968,0.097224,0.098744,0.0917,0.081424,0.0695,0.05846,0.050168,0.042636,0.037088,0.031712,0.02714,0.023336,0.020296,0.016732,0.011876,0.00758,0.003068,0.011496,0.065192,0.141452,0.184456,0.182136,0.154312,0.117484,0.073364,0.040528,0.01886,0.007472,0.002448,0.000688,9.6e-05,1.6e-05,0.0,0.0,0.0,0.0,0.0,0.034388,0.1453,0.229216,0.2304,0.1685,0.102228,0.053872,0.024672,0.0086,0.002308,0.000448,6.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m261_rm.obj,Humanoid,0.03635458756393291,0.7436545263966183,1.0824843110462425,2.7513311146502515,0.4804684631465646,0.02755175593836738,0.12343146119063358,0.3634604336334559,1.0,0.26105670000000003,0.32190322,0.0,0.016444,0.084828,0.090132,0.124,0.105696,0.080696,0.072248,0.06588,0.064552,0.054892,0.044588,0.040892,0.037932,0.038648,0.025116,0.024328,0.025352,0.003776,0.0,0.019688,0.066832,0.10628,0.125904,0.120288,0.098072,0.0839,0.072456,0.061212,0.05212,0.044768,0.037036,0.029312,0.025164,0.020364,0.01478,0.009956,0.006496,0.003932,0.00144,0.105376,0.156756,0.118236,0.08256,0.061632,0.048196,0.040276,0.036164,0.033604,0.031624,0.030564,0.030184,0.031408,0.032964,0.03478,0.035716,0.034428,0.02924,0.019448,0.006844,0.01376,0.096404,0.208404,0.253808,0.208588,0.132516,0.062276,0.020416,0.003352,0.000396,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049336,0.241672,0.355128,0.248024,0.08554,0.017788,0.002396,0.000116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00814_rm.obj,Insect,0.07018842385304724,1.6604719252048814,1.3930717285684693,8.216961605088285,0.4081526303994491,0.05420390680488573,0.4867525314503748,0.12169948553498879,1.0,0.9485921500000001,0.20204399,0.0,0.002104,0.016076,0.037316,0.044244,0.057356,0.061576,0.08016,0.080464,0.070924,0.071468,0.080872,0.088712,0.07868,0.067632,0.038884,0.027472,0.022976,0.021744,0.05134,0.013192,0.037444,0.054368,0.066012,0.071648,0.074664,0.073952,0.073832,0.071408,0.069304,0.067452,0.063428,0.058276,0.053492,0.046312,0.0368,0.027336,0.018952,0.01162,0.010508,0.09692,0.118644,0.102904,0.087592,0.075048,0.065952,0.058032,0.051996,0.046188,0.041632,0.037076,0.03296,0.02952,0.027428,0.026008,0.025864,0.025872,0.025792,0.017236,0.007336,0.012296,0.056744,0.10034,0.13154,0.14164,0.130476,0.10934,0.088188,0.071048,0.054032,0.040052,0.028068,0.017812,0.010468,0.005216,0.002008,0.000644,8.8e-05,0.0,0.0,0.061216,0.189784,0.218676,0.225588,0.172352,0.09106,0.03266,0.007444,0.001132,8e-05,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00806_rm.obj,Insect,0.25103287865325447,2.4034434568730827,1.4759054980486466,1.947996365563685,0.5802160010714291,0.1080236079167138,0.5964477067934126,0.5133479803544877,1.0,0.97219175,0.48284598,0.002292,0.007284,0.015488,0.028288,0.05258,0.062052,0.071616,0.090704,0.089252,0.079572,0.066776,0.067084,0.065632,0.065124,0.068656,0.0476,0.036604,0.032096,0.019924,0.031376,0.007688,0.023456,0.040528,0.05922,0.074632,0.081804,0.085872,0.088004,0.088132,0.08358,0.078448,0.069396,0.058756,0.047912,0.038004,0.02854,0.020364,0.012856,0.006796,0.006012,0.053984,0.089876,0.098832,0.099768,0.095504,0.086936,0.076196,0.06596,0.05692,0.049868,0.043484,0.03678,0.031176,0.027756,0.023996,0.020528,0.017212,0.012984,0.0089,0.00334,0.004028,0.02686,0.063748,0.106316,0.141132,0.15138,0.139808,0.115548,0.089068,0.063772,0.041336,0.026204,0.01558,0.008184,0.004232,0.00198,0.000672,0.000128,2e-05,4e-06,0.014596,0.075696,0.145148,0.185368,0.186176,0.153888,0.107192,0.066168,0.036572,0.01856,0.007712,0.002344,0.000536,4.4e-05,0.0,0.0,0.0,0.0,0.0,0.0
D00333_rm.obj,Insect,0.05447796009063772,1.3211420690269233,1.276957811172869,6.869964899095366,0.4000232669557488,0.1659820728902029,0.38313518772531857,0.14556115128502034,1.0,0.76960826,0.19576612999999998,0.0,0.014384,0.084152,0.136408,0.116156,0.117052,0.105612,0.127792,0.085248,0.06836,0.043264,0.024736,0.02234,0.02016,0.014632,0.013544,0.005576,0.000584,0.0,0.0,0.02176,0.066724,0.121304,0.147016,0.140504,0.118532,0.096176,0.082188,0.065012,0.049548,0.03608,0.023028,0.014524,0.009244,0.005336,0.001896,0.000548,0.000408,0.000132,4e-05,0.065452,0.117224,0.116356,0.099244,0.080432,0.068208,0.058272,0.050972,0.045948,0.042012,0.03974,0.036568,0.034812,0.032616,0.029672,0.02676,0.022956,0.018112,0.01102,0.003624,0.015804,0.10542,0.224544,0.2657,0.195896,0.109056,0.051384,0.020448,0.007876,0.002796,0.00084,0.000196,3.6e-05,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.05066,0.240556,0.356448,0.250852,0.082276,0.016436,0.002436,0.000312,2.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00855_rm.obj,Insect,0.0880368841346774,1.404498867461744,1.3053581986300908,3.1606942035367265,0.39159278603341435,0.21224372329646546,0.3759262220053569,0.3163861910086172,1.0,0.7891287,0.28501916,0.0,0.0134,0.039652,0.078792,0.131188,0.11196,0.097316,0.105508,0.089652,0.074896,0.069612,0.06218,0.046336,0.031164,0.018208,0.01378,0.01128,0.004432,0.000644,0.0,0.014612,0.041696,0.078036,0.116212,0.129524,0.126244,0.109976,0.098456,0.081652,0.063384,0.046416,0.033616,0.023648,0.014928,0.01038,0.006536,0.003352,0.001184,0.00014,8e-06,0.050136,0.098156,0.113328,0.103536,0.0916,0.078136,0.067764,0.05914,0.052156,0.045972,0.042068,0.037396,0.034712,0.031712,0.027476,0.023776,0.018964,0.013444,0.008124,0.002404,0.008876,0.059216,0.136112,0.2034,0.221876,0.174228,0.102648,0.052836,0.025812,0.010196,0.003588,0.001032,0.00016,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.028796,0.144848,0.253632,0.27104,0.18538,0.079652,0.027268,0.007336,0.001796,0.000248,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00973_rm.obj,Insect,0.11849473013772978,1.44406262965303,1.2322023090755656,1.8963026050306087,0.5495390998603225,0.2514875348683419,0.36087875495064453,0.527341995600886,1.0,0.6003527399999999,0.39736522,0.0,0.00084,0.041716,0.092676,0.088216,0.076016,0.080728,0.069256,0.068236,0.068992,0.06516,0.080684,0.075004,0.068188,0.055264,0.037508,0.024944,0.00612,0.000452,0.0,0.010744,0.037944,0.068916,0.0968,0.11224,0.105884,0.098748,0.089244,0.07786,0.065748,0.052332,0.044252,0.036912,0.030716,0.024364,0.018916,0.014108,0.009208,0.004256,0.000808,0.062236,0.119304,0.121708,0.098388,0.079504,0.066404,0.056112,0.049608,0.044732,0.041784,0.040072,0.037476,0.036416,0.034176,0.032188,0.027776,0.023164,0.016488,0.0096,0.002864,0.005704,0.04366,0.11084,0.173104,0.205772,0.190756,0.138772,0.08032,0.033968,0.011832,0.004348,0.000836,8e-05,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.022012,0.11606,0.221956,0.26236,0.216528,0.115012,0.036212,0.008392,0.001216,0.00022,2.8e-05,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00989_rm.obj,Insect,0.06964278593054703,1.2266790861147912,1.2378069897913067,3.3650245541720376,0.45912099378731086,0.25815188634224645,0.3909295869581757,0.2971746517451637,1.0,0.69472305,0.22254444,0.0,0.002624,0.048376,0.140896,0.111188,0.083416,0.075328,0.111152,0.096412,0.0794,0.073936,0.055672,0.049912,0.037736,0.023504,0.005064,0.003624,0.001544,0.000216,0.0,0.014852,0.04574,0.089732,0.123676,0.127752,0.123684,0.112284,0.092696,0.07802,0.058292,0.04418,0.030468,0.023684,0.017116,0.009244,0.005004,0.00252,0.000728,0.00028,4.8e-05,0.054856,0.110852,0.117544,0.102144,0.085796,0.071964,0.062112,0.053804,0.047976,0.04378,0.040364,0.036796,0.034216,0.032604,0.029852,0.026692,0.021784,0.0159,0.008716,0.002248,0.008948,0.061528,0.15062,0.226216,0.233572,0.1662,0.08902,0.040472,0.016508,0.005372,0.001292,0.000224,2.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029944,0.159224,0.284364,0.297056,0.173956,0.04708,0.007332,0.000916,0.000128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00884_rm.obj,Insect,0.1415085194731231,1.6857649373860244,1.409329326801256,2.1153074645370165,0.4142304869449078,0.06816913959295079,0.5813984278315784,0.47274451433889914,1.0,0.87316521,0.47306623999999997,0.003664,0.015848,0.021028,0.07188,0.067572,0.075856,0.09278,0.105788,0.086196,0.068376,0.06342,0.059608,0.057704,0.05336,0.051856,0.038456,0.027548,0.02186,0.012988,0.004212,0.013096,0.038904,0.066056,0.072428,0.083756,0.091896,0.09296,0.089012,0.087308,0.08414,0.076488,0.063228,0.047744,0.036456,0.02674,0.01688,0.008524,0.003088,0.00092,0.000376,0.063928,0.092476,0.091948,0.095952,0.09422,0.084512,0.074712,0.063456,0.057144,0.050644,0.0466,0.037108,0.03104,0.0271,0.024076,0.020836,0.017284,0.013668,0.009364,0.003932,0.008572,0.047384,0.107696,0.148784,0.160756,0.146092,0.119736,0.093116,0.067144,0.04586,0.027564,0.014252,0.007308,0.00356,0.001588,0.000548,4e-05,0.0,0.0,0.0,0.0295,0.114564,0.192068,0.208632,0.172452,0.1217,0.078276,0.043284,0.023004,0.010976,0.004484,0.001004,5.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m0_rm.obj,Insect,0.11295866955979887,1.4366170512902792,1.2289433178852802,2.054620134807691,0.4888126550449395,0.06727097359812244,0.4261103661500612,0.4867079724659655,1.0,0.58673278,0.40748782,0.01218,0.041524,0.103112,0.08978,0.06228,0.079056,0.07852,0.085152,0.108568,0.090604,0.094372,0.063112,0.0307,0.011892,0.00848,0.011244,0.010972,0.006724,0.00766,0.004068,0.018068,0.059908,0.099368,0.106788,0.118204,0.123212,0.10844,0.092208,0.074388,0.061776,0.049168,0.034564,0.021692,0.011452,0.007604,0.005744,0.004056,0.002148,0.00086,0.000352,0.064564,0.118044,0.114528,0.098564,0.081836,0.068496,0.059168,0.051508,0.046272,0.042712,0.039624,0.036872,0.03462,0.03208,0.0296,0.026508,0.023024,0.01742,0.010924,0.003636,0.012284,0.088976,0.18018,0.213244,0.18622,0.139112,0.090748,0.051452,0.023368,0.009428,0.003308,0.0012,0.000432,4.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.041276,0.204836,0.293156,0.23394,0.133604,0.061764,0.022324,0.00698,0.001688,0.00034,8.8e-05,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m10_rm.obj,Insect,0.07015214931342026,1.6598990830471279,1.3893647831427578,8.216951408354937,0.40781662474390756,0.005324558651718501,0.4867523633005576,0.12169963655659533,1.0,0.9434739,0.20047818,0.0,0.002564,0.017032,0.035404,0.045628,0.05402,0.05864,0.068352,0.075172,0.081668,0.074244,0.083164,0.077748,0.082232,0.066376,0.0455,0.028892,0.021852,0.025312,0.0562,0.013268,0.036484,0.0527,0.065,0.070396,0.071488,0.073344,0.072172,0.070488,0.06872,0.066364,0.0639,0.059004,0.055008,0.047656,0.038188,0.029744,0.021008,0.013072,0.011996,0.096456,0.117584,0.100804,0.087388,0.07552,0.065668,0.05892,0.053372,0.047916,0.040936,0.037256,0.032756,0.029628,0.028244,0.025668,0.02518,0.025636,0.02598,0.017284,0.007804,0.012076,0.055436,0.098864,0.12986,0.139204,0.127984,0.10824,0.088996,0.071552,0.056396,0.042184,0.029196,0.019376,0.011308,0.006028,0.002432,0.00076,0.000104,4e-06,0.0,0.060168,0.186284,0.218064,0.225952,0.1732,0.09346,0.033568,0.008024,0.001172,0.000104,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00672_rm.obj,Insect,0.10665586337176951,1.4321174922327096,1.2430444239606002,2.283043063177264,0.5105123041093265,0.12201790198825332,0.39411685690042014,0.4380118869104118,1.0,0.64905373,0.35197826,0.004476,0.020704,0.058224,0.079688,0.085988,0.091208,0.080244,0.09674,0.125908,0.098112,0.05726,0.043112,0.029268,0.025984,0.0325,0.0372,0.02272,0.010236,0.000428,0.0,0.016772,0.041044,0.069736,0.10074,0.113856,0.120168,0.114828,0.100832,0.085204,0.068796,0.04952,0.03624,0.027356,0.021088,0.015936,0.009636,0.004608,0.002624,0.000856,0.00016,0.054536,0.099508,0.1126,0.1075,0.091052,0.076692,0.063484,0.055016,0.049436,0.043908,0.041456,0.038148,0.035808,0.033668,0.0297,0.024512,0.019148,0.013208,0.00798,0.00264,0.008676,0.06256,0.134604,0.181452,0.192812,0.163232,0.11518,0.071792,0.040028,0.018268,0.00772,0.002872,0.00072,7.6e-05,8e-06,0.0,0.0,0.0,0.0,0.0,0.02812,0.144804,0.248136,0.2554,0.180688,0.09256,0.03598,0.011056,0.002732,0.000516,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m11_rm.obj,Insect,0.011974859620082405,0.7553671537294447,1.1275072238453359,26.57547605958048,0.3479210137987429,0.12808640541088195,0.28108438438772315,0.037628676820617074,1.0,0.51545439,0.07469479000000001,0.022908,0.0462,0.061216,0.059864,0.069536,0.082064,0.084228,0.088908,0.099208,0.10392,0.08566,0.063992,0.043328,0.035276,0.026084,0.016656,0.00974,0.001212,0.0,0.0,0.024784,0.065456,0.09136,0.107016,0.112992,0.110672,0.101052,0.08794,0.071644,0.05894,0.048372,0.04018,0.030728,0.022224,0.013828,0.0075,0.003412,0.001424,0.000412,6.4e-05,0.133072,0.120188,0.10236,0.083644,0.06816,0.055836,0.048124,0.042156,0.03902,0.035916,0.033884,0.03134,0.029576,0.028124,0.02696,0.026416,0.025284,0.024084,0.025228,0.020628,0.04026,0.137396,0.18666,0.192148,0.166428,0.122028,0.07816,0.043844,0.021184,0.0091,0.002396,0.000388,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357148,0.536688,0.090076,0.014756,0.001304,2.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m12_rm.obj,Insect,0.07783554974564101,1.2019505172596938,1.2176727490274117,2.534261339045403,0.40488879652633775,0.08748598590462153,0.3739667300015672,0.3945922958271843,1.0,0.58374254,0.37679114999999996,0.00496,0.015928,0.023784,0.037452,0.122692,0.180456,0.076412,0.055964,0.051076,0.046236,0.04918,0.057556,0.058324,0.033616,0.046304,0.047336,0.049344,0.04338,0.0,0.0,0.016424,0.041672,0.066584,0.091876,0.10044,0.094908,0.092416,0.084104,0.082404,0.076116,0.063124,0.052812,0.039324,0.02686,0.021284,0.017324,0.014196,0.009948,0.006256,0.001928,0.056504,0.107856,0.123568,0.106008,0.08542,0.069056,0.057072,0.04904,0.044012,0.0416,0.040652,0.039768,0.040008,0.037856,0.033408,0.026908,0.019432,0.012444,0.006956,0.002432,0.009068,0.057916,0.118948,0.156772,0.167084,0.154168,0.125188,0.090668,0.061272,0.034912,0.015804,0.00592,0.001936,0.000344,0.0,0.0,0.0,0.0,0.0,0.0,0.026828,0.13248,0.215092,0.221108,0.174636,0.115784,0.068336,0.032144,0.010792,0.002564,0.000236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00615_rm.obj,Insect,0.1500752462922139,1.7563072197481933,1.401504080267192,2.1268210833040957,0.3191919307435375,0.07973269006070016,0.7386851739980255,0.4701852957214731,0.7897490899999999,1.0,0.5835324,0.0,0.0,0.0,0.004968,0.046468,0.120464,0.106272,0.130896,0.118296,0.085112,0.070692,0.06612,0.067516,0.057348,0.039292,0.02756,0.020728,0.016612,0.014008,0.007648,0.015692,0.047408,0.061912,0.068676,0.074508,0.076488,0.082964,0.089276,0.092612,0.09376,0.08826,0.071884,0.051092,0.036188,0.022276,0.014472,0.008052,0.003452,0.00094,8.8e-05,0.065868,0.08932,0.08912,0.090056,0.092016,0.0878,0.074736,0.0634,0.058916,0.057332,0.051852,0.0427,0.034688,0.026888,0.021508,0.017,0.01308,0.01016,0.008632,0.004928,0.012652,0.061184,0.10268,0.126836,0.13678,0.13448,0.124184,0.106204,0.083184,0.056372,0.033144,0.015764,0.005116,0.001272,0.00014,8e-06,0.0,0.0,0.0,0.0,0.045692,0.148292,0.164444,0.159332,0.151176,0.128384,0.094676,0.057744,0.029828,0.013432,0.005008,0.001608,0.000332,5.2e-05,0.0,0.0,0.0,0.0,0.0,0.0
m14_rm.obj,Insect,0.09311542850412678,1.5249905191643633,1.31264286103709,3.6166440304876555,0.40317392491602283,0.02810408287001235,0.505858668708713,0.27649942642134,0.79820067,1.0,0.29309891,0.0,0.04718,0.05354,0.061764,0.062068,0.061568,0.063128,0.061556,0.082924,0.072384,0.07932,0.077248,0.068196,0.059288,0.042872,0.039044,0.018216,0.017532,0.017416,0.014756,0.01366,0.042236,0.061976,0.078212,0.088928,0.095972,0.096708,0.092592,0.085292,0.074096,0.060868,0.051948,0.042916,0.035476,0.028544,0.022204,0.014216,0.008392,0.00448,0.001284,0.101652,0.111792,0.101316,0.089708,0.078356,0.06838,0.058812,0.050664,0.045852,0.040496,0.03746,0.033028,0.030928,0.02726,0.025868,0.023776,0.022148,0.020912,0.01884,0.012752,0.018892,0.073012,0.130016,0.15678,0.155408,0.138852,0.111624,0.081996,0.053836,0.03444,0.021108,0.012468,0.006932,0.003184,0.001216,0.000236,0.0,0.0,0.0,0.0,0.383608,0.17774,0.207592,0.132612,0.059096,0.02372,0.010328,0.003868,0.001136,0.000292,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m15_rm.obj,Insect,0.011961953001059462,0.7544680906459655,1.1280338084629549,26.537870632631208,0.34793426361272634,0.1279892981568466,0.28117483915917396,0.037681998448300176,1.0,0.51658764,0.07481633,0.019016,0.040796,0.053684,0.062436,0.069548,0.079112,0.086484,0.091916,0.100044,0.102984,0.087816,0.06712,0.04174,0.03926,0.026944,0.021088,0.009796,0.000216,0.0,0.0,0.02394,0.062368,0.089144,0.105616,0.108968,0.108292,0.100464,0.088588,0.073672,0.061424,0.051212,0.042264,0.032732,0.02272,0.014588,0.008108,0.003732,0.001604,0.000504,6e-05,0.132316,0.120744,0.101776,0.083136,0.068408,0.057148,0.048352,0.043312,0.039276,0.03608,0.03346,0.031,0.02966,0.028044,0.026592,0.02634,0.025008,0.024504,0.024368,0.020476,0.038764,0.13332,0.18184,0.187924,0.16544,0.126116,0.081376,0.047904,0.024212,0.009952,0.002812,0.000328,1.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355864,0.537968,0.087944,0.016536,0.001684,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
