filename,class,vertices,faces,face_type,bounding_box
m1185.obj,Jet,152,338,triangles,"{'min_x': 0.025, 'max_x': 0.470517, 'min_y': 0.025, 'max_y': 0.247759, 'min_z': 0.025, 'max_z': 0.975}"
m1187.obj,Jet,299,596,triangles,"{'min_x': 0.025, 'max_x': 0.658333, 'min_y': 0.025, 'max_y': 0.26859, 'min_z': 0.025, 'max_z': 0.975}"
m1188.obj,Jet,279,538,triangles,"{'min_x': 0.025, 'max_x': 0.787454, 'min_y': 0.025, 'max_y': 0.27522, 'min_z': 0.025, 'max_z': 0.975}"
m1190.obj,Jet,142,318,triangles,"{'min_x': 0.025, 'max_x': 0.683603, 'min_y': 0.025, 'max_y': 0.321924, 'min_z': 0.025, 'max_z': 0.975}"
m1191.obj,Jet,1295,2444,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.89012, 'min_z': 0.025, 'max_z': 0.17626}"
m1193.obj,Jet,1020,2030,triangles,"{'min_x': 0.025, 'max_x': 0.521407, 'min_y': 0.025, 'max_y': 0.211361, 'min_z': 0.025, 'max_z': 0.975}"
m1194.obj,Jet,757,1188,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.750378, 'min_z': 0.025, 'max_z': 0.251583}"
m1195.obj,Jet,340,460,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.7357, 'min_z': 0.025, 'max_z': 0.237137}"
m1196.obj,Jet,523,804,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.676429, 'min_z': 0.025, 'max_z': 0.228142}"
m1197.obj,Jet,235,484,triangles,"{'min_x': 0.025, 'max_x': 0.685476, 'min_y': 0.025, 'max_y': 0.248929, 'min_z': 0.025, 'max_z': 0.975}"
m1198.obj,Jet,224,462,triangles,"{'min_x': 0.025, 'max_x': 0.664898, 'min_y': 0.025, 'max_y': 0.239022, 'min_z': 0.025, 'max_z': 0.975}"
m1199.obj,Jet,602,1136,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.221184, 'min_z': 0.025, 'max_z': 0.557698}"
m1200.obj,Jet,197,450,triangles,"{'min_x': 0.025, 'max_x': 0.483721, 'min_y': 0.025, 'max_y': 0.300411, 'min_z': 0.025, 'max_z': 0.975}"
m1201.obj,Jet,6769,11310,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.677761, 'min_z': 0.025, 'max_z': 0.322062}"
m1202.obj,Jet,688,1332,triangles,"{'min_x': 0.025, 'max_x': 0.566055, 'min_y': 0.025, 'max_y': 0.23369, 'min_z': 0.025, 'max_z': 0.975}"
m1204.obj,Jet,277,588,triangles,"{'min_x': 0.025, 'max_x': 0.666722, 'min_y': 0.025, 'max_y': 0.333278, 'min_z': 0.025, 'max_z': 0.975}"
m1205.obj,Jet,369,556,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.774295, 'min_z': 0.025, 'max_z': 0.21695}"
m1207.obj,Jet,412,669,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.14863, 'min_z': 0.025, 'max_z': 0.382877}"
m1208.obj,Jet,308,519,triangles,"{'min_x': 0.025, 'max_x': 0.718596, 'min_y': 0.025, 'max_y': 0.21885, 'min_z': 0.025, 'max_z': 0.975}"
m1209.obj,Jet,244,480,triangles,"{'min_x': 0.025, 'max_x': 0.93665, 'min_y': 0.025, 'max_y': 0.275186, 'min_z': 0.025, 'max_z': 0.975}"
m1210.obj,Jet,577,1145,triangles,"{'min_x': 0.025, 'max_x': 0.67786, 'min_y': 0.025, 'max_y': 0.225975, 'min_z': 0.025, 'max_z': 0.975}"
m1211.obj,Jet,486,852,triangles,"{'min_x': 0.025, 'max_x': 0.918098, 'min_y': 0.025, 'max_y': 0.317775, 'min_z': 0.025, 'max_z': 0.975}"
m1212.obj,Jet,1173,2513,triangles,"{'min_x': 0.025, 'max_x': 0.625576, 'min_y': 0.025, 'max_y': 0.318204, 'min_z': 0.025, 'max_z': 0.975}"
m1213.obj,Jet,254,504,triangles,"{'min_x': 0.025, 'max_x': 0.45763, 'min_y': 0.025, 'max_y': 0.17575, 'min_z': 0.025, 'max_z': 0.975}"
m1214.obj,Jet,887,1752,triangles,"{'min_x': 0.025, 'max_x': 0.622627, 'min_y': 0.025, 'max_y': 0.222624, 'min_z': 0.025, 'max_z': 0.975}"
m1215.obj,Jet,162,308,triangles,"{'min_x': 0.025, 'max_x': 0.24166, 'min_y': 0.025, 'max_y': 0.694913, 'min_z': 0.025, 'max_z': 0.975}"
m1216.obj,Jet,879,1754,triangles,"{'min_x': 0.025, 'max_x': 0.669863, 'min_y': 0.025, 'max_y': 0.221374, 'min_z': 0.025, 'max_z': 0.975}"
m1217.obj,Jet,305,594,triangles,"{'min_x': 0.025, 'max_x': 0.606575, 'min_y': 0.025, 'max_y': 0.27319, 'min_z': 0.025, 'max_z': 0.975}"
m1218.obj,Jet,274,400,triangles,"{'min_x': 0.025, 'max_x': 0.692906, 'min_y': 0.025, 'max_y': 0.226508, 'min_z': 0.025, 'max_z': 0.975}"
m1219.obj,Jet,185,364,triangles,"{'min_x': 0.025, 'max_x': 0.177789, 'min_y': 0.025, 'max_y': 0.727486, 'min_z': 0.025, 'max_z': 0.975}"
m1220.obj,Jet,437,862,triangles,"{'min_x': 0.025, 'max_x': 0.67343, 'min_y': 0.025, 'max_y': 0.231674, 'min_z': 0.025, 'max_z': 0.975}"
m1221.obj,Jet,372,688,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.846538, 'min_z': 0.025, 'max_z': 0.219139}"
m1222.obj,Jet,332,612,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.895296, 'min_z': 0.025, 'max_z': 0.383768}"
m1223.obj,Jet,1117,2230,triangles,"{'min_x': 0.025, 'max_x': 0.685618, 'min_y': 0.025, 'max_y': 0.215578, 'min_z': 0.025, 'max_z': 0.975}"
m1224.obj,Jet,559,944,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.436667, 'min_z': 0.025, 'max_z': 0.164967}"
m1225.obj,Jet,183,340,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.731328, 'min_z': 0.025, 'max_z': 0.180143}"
m1226.obj,Jet,161,318,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.254792, 'min_z': 0.025, 'max_z': 0.504379}"
m1227.obj,Jet,265,324,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.768503, 'min_z': 0.025, 'max_z': 0.158925}"
m1228.obj,Jet,329,368,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.705579, 'min_z': 0.025, 'max_z': 0.16931}"
m1229.obj,Jet,3388,6422,triangles,"{'min_x': 0.025, 'max_x': 0.501292, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.225043}"
m1230.obj,Jet,2360,4325,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.614959, 'min_z': 0.025, 'max_z': 0.311299}"
m1231.obj,Jet,79,130,triangles,"{'min_x': 0.025, 'max_x': 0.635711, 'min_y': 0.025, 'max_y': 0.194645, 'min_z': 0.025, 'max_z': 0.975}"
m1232.obj,Jet,203,418,triangles,"{'min_x': 0.025, 'max_x': 0.949324, 'min_y': 0.025, 'max_y': 0.242387, 'min_z': 0.025, 'max_z': 0.975}"
m1233.obj,Jet,233,516,triangles,"{'min_x': 0.025, 'max_x': 0.5125, 'min_y': 0.025, 'max_y': 0.2625, 'min_z': 0.025, 'max_z': 0.975}"
m1234.obj,Jet,236,492,triangles,"{'min_x': 0.025, 'max_x': 0.852419, 'min_y': 0.025, 'max_y': 0.234919, 'min_z': 0.025, 'max_z': 0.975}"
m1235.obj,Jet,193,376,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.238805, 'min_z': 0.025, 'max_z': 0.94855}"
m1236.obj,Jet,396,828,triangles,"{'min_x': 0.025, 'max_x': 0.662817, 'min_y': 0.025, 'max_y': 0.218923, 'min_z': 0.025, 'max_z': 0.975}"
m1237.obj,Jet,212,480,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.30889, 'min_z': 0.025, 'max_z': 0.936937}"
m1238.obj,Jet,196,396,triangles,"{'min_x': 0.025, 'max_x': 0.507877, 'min_y': 0.025, 'max_y': 0.247735, 'min_z': 0.025, 'max_z': 0.975}"
m1239.obj,Jet,428,676,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.768339, 'min_z': 0.025, 'max_z': 0.24777}"
m1240.obj,Jet,182,378,triangles,"{'min_x': 0.025, 'max_x': 0.861905, 'min_y': 0.025, 'max_y': 0.293601, 'min_z': 0.025, 'max_z': 0.975}"
m1241.obj,Jet,480,720,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.703854, 'min_z': 0.025, 'max_z': 0.263759}"
m1242.obj,Jet,380,608,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.594074, 'min_z': 0.029577, 'max_z': 0.235287}"
m1243.obj,Jet,282,596,triangles,"{'min_x': 0.025, 'max_x': 0.67727, 'min_y': 0.025, 'max_y': 0.24856, 'min_z': 0.025, 'max_z': 0.975}"
m1245.obj,Jet,215,426,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.312895, 'min_z': 0.025, 'max_z': 0.749336}"
m1246.obj,Jet,366,784,triangles,"{'min_x': 0.025, 'max_x': 0.811475, 'min_y': 0.025, 'max_y': 0.332582, 'min_z': 0.025, 'max_z': 0.975}"
m1247.obj,Jet,777,1546,triangles,"{'min_x': 0.025, 'max_x': 0.680532, 'min_y': 0.025, 'max_y': 0.338948, 'min_z': 0.025, 'max_z': 0.975}"
m1248.obj,Jet,296,558,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.388585, 'min_z': 0.025, 'max_z': 0.634879}"
m1249.obj,Jet,310,616,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.630429, 'min_z': 0.025, 'max_z': 0.381167}"
m1250.obj,Jet,2539,4970,triangles,"{'min_x': 0.025, 'max_x': 0.874905, 'min_y': 0.025, 'max_y': 0.225855, 'min_z': 0.025, 'max_z': 0.975}"
m1251.obj,Jet,1198,2237,triangles,"{'min_x': 0.025, 'max_x': 0.663453, 'min_y': 0.025, 'max_y': 0.309501, 'min_z': 0.025, 'max_z': 0.975}"
m1252.obj,Jet,3072,4854,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.604361, 'min_z': 0.025, 'max_z': 0.239457}"
m1253.obj,Jet,348,476,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.715337, 'min_z': 0.025, 'max_z': 0.231058}"
m1255.obj,Jet,3167,6441,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.246725, 'min_z': 0.025, 'max_z': 0.50787}"
m1256.obj,Jet,9398,18363,triangles,"{'min_x': 0.025, 'max_x': 0.477636, 'min_y': 0.025, 'max_y': 0.136758, 'min_z': 0.025, 'max_z': 0.975}"
m1257.obj,Jet,8812,17370,triangles,"{'min_x': 0.025, 'max_x': 0.477636, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.136758}"
m1258.obj,Jet,2178,3588,triangles,"{'min_x': 0.025, 'max_x': 0.697772, 'min_y': 0.025, 'max_y': 0.283484, 'min_z': 0.025, 'max_z': 0.975}"
m1259.obj,Jet,6769,11310,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.677761, 'min_z': 0.025, 'max_z': 0.322062}"
m1260.obj,Jet,6906,14563,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.343613, 'min_z': 0.025, 'max_z': 0.593564}"
m1261.obj,Jet,431,652,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.719979, 'min_z': 0.025, 'max_z': 0.249154}"
m1262.obj,Jet,646,1032,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.654949, 'min_z': 0.025, 'max_z': 0.227855}"
m1263.obj,Jet,1244,2092,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.918087, 'min_z': 0.025, 'max_z': 0.273664}"
m1264.obj,Jet,1144,1996,triangles,"{'min_x': 0.025, 'max_x': 0.857277, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.248069}"
m1265.obj,Jet,423,680,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.149523, 'min_z': 0.025, 'max_z': 0.383441}"
m1266.obj,Jet,3408,5808,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.685512, 'min_z': 0.025, 'max_z': 0.200851}"
m1267.obj,Jet,230,335,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.906445, 'min_z': 0.025, 'max_z': 0.188165}"
m1268.obj,Jet,240,376,triangles,"{'min_x': 0.025, 'max_x': 0.571529, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.105528}"
m1269.obj,Jet,230,272,triangles,"{'min_x': 0.025, 'max_x': 0.528319, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.102679}"
m1270.obj,Jet,295,452,triangles,"{'min_x': 0.025, 'max_x': 0.448754, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.12963}"
m1271.obj,Jet,328,524,triangles,"{'min_x': 0.025, 'max_x': 0.449345, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.168981}"
m1273.obj,Jet,475,924,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.547667, 'min_z': 0.025, 'max_z': 0.148437}"
m1274.obj,Jet,426,684,triangles,"{'min_x': 0.025, 'max_x': 0.651634, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.156416}"
m1275.obj,Jet,204,272,triangles,"{'min_x': 0.025, 'max_x': 0.55428, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.176995}"
m1276.obj,Jet,236,256,triangles,"{'min_x': 0.025, 'max_x': 0.431339, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.107863}"
m1277.obj,Jet,2239,4224,triangles,"{'min_x': 0.025279, 'max_x': 0.47961, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.027794, 'max_z': 0.118603}"
m1278.obj,Jet,2304,4344,triangles,"{'min_x': 0.025, 'max_x': 0.468886, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.150699}"
m1279.obj,Jet,734,1204,triangles,"{'min_x': 0.025, 'max_x': 0.455168, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.160655}"
m1280.obj,Jet,249,324,triangles,"{'min_x': 0.025, 'max_x': 0.447754, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.136879}"
m1281.obj,Jet,415,692,triangles,"{'min_x': 0.025, 'max_x': 0.560756, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.110583}"
m1282.obj,Jet,368,608,triangles,"{'min_x': 0.025, 'max_x': 0.689896, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.126465}"
m1283.obj,Jet,275,368,triangles,"{'min_x': 0.025, 'max_x': 0.542551, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.030271, 'max_z': 0.196045}"
m1284.obj,Jet,6334,11608,triangles,"{'min_x': 0.025, 'max_x': 0.44402, 'min_y': 0.025, 'max_y': 0.165302, 'min_z': 0.025, 'max_z': 0.975}"
m1285.obj,Jet,802,1408,triangles,"{'min_x': 0.025, 'max_x': 0.383862, 'min_y': 0.025, 'max_y': 0.352986, 'min_z': 0.025, 'max_z': 0.975}"
m1286.obj,Jet,334,428,triangles,"{'min_x': 0.025, 'max_x': 0.584867, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.139}"
m1287.obj,Jet,714,1188,triangles,"{'min_x': 0.025, 'max_x': 0.468476, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.115832}"
m1288.obj,Jet,1502,2674,triangles,"{'min_x': 0.025, 'max_x': 0.690907, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.240696}"
m1289.obj,Jet,5078,9746,triangles,"{'min_x': 0.048993, 'max_x': 0.740259, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.235926}"
m1290.obj,Jet,279,372,triangles,"{'min_x': 0.025, 'max_x': 0.480234, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.132589}"
m1291.obj,Jet,272,444,triangles,"{'min_x': 0.025, 'max_x': 0.612934, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.185769}"
m1292.obj,Jet,2911,5036,triangles,"{'min_x': 0.025, 'max_x': 0.671475, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.210654}"
m1293.obj,Jet,906,1540,triangles,"{'min_x': 0.025, 'max_x': 0.667647, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.221163}"
m1294.obj,Jet,257,352,triangles,"{'min_x': 0.025, 'max_x': 0.43938, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.11004}"
m1295.obj,Jet,204,244,triangles,"{'min_x': 0.025, 'max_x': 0.500033, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.068777}"
m1296.obj,Jet,250,408,triangles,"{'min_x': 0.428995, 'max_x': 0.937519, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.129821}"
m1297.obj,Jet,640,1044,triangles,"{'min_x': 0.064148, 'max_x': 0.339672, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.045067, 'max_z': 0.089214}"
m1298.obj,Jet,301,542,triangles,"{'min_x': 0.025, 'max_x': 0.726536, 'min_y': 0.025, 'max_y': 0.315065, 'min_z': 0.025, 'max_z': 0.975}"
m1299.obj,Jet,210,264,triangles,"{'min_x': 0.025, 'max_x': 0.632283, 'min_y': 0.025, 'max_y': 0.5868, 'min_z': 0.025, 'max_z': 0.975}"
m1300.obj,Jet,39,76,triangles,"{'min_x': 0.025, 'max_x': 0.723517, 'min_y': 0.025, 'max_y': 0.173779, 'min_z': 0.025, 'max_z': 0.975}"
m1301.obj,Jet,74,144,triangles,"{'min_x': 0.025, 'max_x': 0.64902, 'min_y': 0.025, 'max_y': 0.136765, 'min_z': 0.025, 'max_z': 0.975}"
D01015.obj,Knife,886,6330,triangles,"{'min_x': -0.157745, 'max_x': 0.966448, 'min_y': -0.662873, 'max_y': 2.667893, 'min_z': -0.01905, 'max_z': 0.06985}"
D01025.obj,Knife,208,1314,triangles,"{'min_x': 1.774911, 'max_x': 11.114611, 'min_y': 7.311093, 'max_y': 9.347743, 'min_z': -0.402575, 'max_z': 0.637525}"
D01032.obj,Knife,560,3336,triangles,"{'min_x': -0.113, 'max_x': 0.248835, 'min_y': -0.012206, 'max_y': 0.008206, 'min_z': 0.0, 'max_z': 0.055113}"
D01051.obj,Knife,683,4839,triangles,"{'min_x': -0.0, 'max_x': 0.42, 'min_y': -0.010991, 'max_y': 0.010991, 'min_z': -0.001182, 'max_z': 0.04}"
D01054.obj,Knife,130,780,triangles,"{'min_x': 0.003574, 'max_x': 0.210224, 'min_y': -0.033018, 'max_y': 0.003715, 'min_z': 0.0, 'max_z': 0.003175}"
D01057.obj,Knife,184,1146,triangles,"{'min_x': -0.010521, 'max_x': 0.010521, 'min_y': 0.0, 'max_y': 0.431865, 'min_z': -0.040262, 'max_z': 0.016401}"
D01063.obj,Knife,885,5346,triangles,"{'min_x': -0.00101, 'max_x': 0.4191, 'min_y': -0.024724, 'max_y': 0.025279, 'min_z': 0.022117, 'max_z': 0.082435}"
D01075.obj,Knife,726,4374,triangles,"{'min_x': -0.27305, 'max_x': 0.4699, 'min_y': 0.0, 'max_y': 11.342797, 'min_z': 0.0, 'max_z': 7.014756}"
D01077.obj,Knife,334,1980,triangles,"{'min_x': -61.420729, 'max_x': 51.1937, 'min_y': -0.150406, 'max_y': 20.596342, 'min_z': 9.1186, 'max_z': 14.1986}"
D01107.obj,Knife,976,5823,triangles,"{'min_x': -0.237856, 'max_x': -0.02193, 'min_y': 0.089163, 'max_y': 0.101532, 'min_z': 0.789931, 'max_z': 0.831313}"
D01119.obj,Knife,113,654,triangles,"{'min_x': -0.038603, 'max_x': -0.000104, 'min_y': -0.037054, 'max_y': 0.032573, 'min_z': 0.002431, 'max_z': 0.005288}"
D01120.obj,Knife,132,798,triangles,"{'min_x': 1.6094, 'max_x': 2.068283, 'min_y': -4.32433, 'max_y': -0.26668, 'min_z': -0.1143, 'max_z': 0.10795}"
D01132.obj,Knife,1058,5913,triangles,"{'min_x': 0.054946, 'max_x': 0.404987, 'min_y': 0.061361, 'max_y': 0.124894, 'min_z': -0.010998, 'max_z': 0.006745}"
D01150.obj,Knife,287,1704,triangles,"{'min_x': 0.357621, 'max_x': 3.550874, 'min_y': -0.13926, 'max_y': 4.40734, 'min_z': 0.076647, 'max_z': 26.5303}"
D01160.obj,Knife,270,1686,triangles,"{'min_x': 0.037618, 'max_x': 0.48664, 'min_y': 0.125524, 'max_y': 0.223653, 'min_z': 0.587375, 'max_z': 0.61595}"
D01168.obj,Knife,692,4152,triangles,"{'min_x': 1.540613, 'max_x': 4.335104, 'min_y': 3.522268, 'max_y': 4.492632, 'min_z': -0.1778, 'max_z': 0.0}"
D01174.obj,Knife,808,4794,triangles,"{'min_x': 0.178714, 'max_x': 3.833533, 'min_y': 0.460678, 'max_y': 0.901198, 'min_z': 0.1397, 'max_z': 0.24765}"
D01175.obj,Knife,87,498,triangles,"{'min_x': 0.150967, 'max_x': 0.7309, 'min_y': -0.27264, 'max_y': 0.244003, 'min_z': 0.0, 'max_z': 0.044}"
D01187.obj,Knife,422,1974,triangles,"{'min_x': 16962.545036, 'max_x': 28346.939381, 'min_y': 13182.377609, 'max_y': 31010.106228, 'min_z': 0.0, 'max_z': 569.735899}"
D01189.obj,Knife,131,846,triangles,"{'min_x': 0.074995, 'max_x': 0.122721, 'min_y': 0.034983, 'max_y': 0.354732, 'min_z': 0.0, 'max_z': 0.0127}"
m722.obj,Knife,812,1520,triangles,"{'min_x': 0.025, 'max_x': 0.093151, 'min_y': 0.025, 'max_y': 0.174508, 'min_z': 0.025, 'max_z': 0.975}"
m723.obj,Knife,5076,10136,triangles,"{'min_x': 0.025, 'max_x': 0.352382, 'min_y': 0.025, 'max_y': 0.088438, 'min_z': 0.025, 'max_z': 0.975}"
m724.obj,Knife,262,516,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.154306, 'min_z': 0.025, 'max_z': 0.106656}"
m725.obj,Knife,262,516,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.269783, 'min_z': 0.025, 'max_z': 0.087234}"
m726.obj,Knife,417,817,triangles,"{'min_x': 0.025, 'max_x': 0.06534, 'min_y': 0.025, 'max_y': 0.31723, 'min_z': 0.025, 'max_z': 0.975}"
m727.obj,Knife,681,1346,triangles,"{'min_x': 0.025, 'max_x': 0.442857, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.081071}"
m728.obj,Knife,463,818,triangles,"{'min_x': 0.025, 'max_x': 0.125536, 'min_y': 0.025, 'max_y': 0.31855, 'min_z': 0.025, 'max_z': 0.975}"
D00017.obj,MilitaryVehicle,27719,49148,triangles,"{'min_x': -0.83624, 'max_x': 0.707405, 'min_y': -0.486638, 'max_y': 0.592129, 'min_z': -0.307567, 'max_z': 0.256001}"
D00051.obj,MilitaryVehicle,855,1624,triangles,"{'min_x': -1.17002, 'max_x': 0.696292, 'min_y': -0.608059, 'max_y': 0.732167, 'min_z': -0.513554, 'max_z': 0.34083}"
D00100.obj,MilitaryVehicle,3225,5588,triangles,"{'min_x': -0.96392, 'max_x': 0.731249, 'min_y': -0.536702, 'max_y': 0.547387, 'min_z': -0.705428, 'max_z': 0.602465}"
D00173.obj,MilitaryVehicle,17299,24950,triangles,"{'min_x': -0.974003, 'max_x': 0.948539, 'min_y': -0.362107, 'max_y': 0.51637, 'min_z': -0.632577, 'max_z': 0.42926}"
D00272.obj,MilitaryVehicle,15903,30266,triangles,"{'min_x': -0.986577, 'max_x': 0.774326, 'min_y': -0.507907, 'max_y': 0.405604, 'min_z': -0.418464, 'max_z': 0.211603}"
D00334.obj,MilitaryVehicle,20392,9976,triangles,"{'min_x': -0.560917, 'max_x': 1.07817, 'min_y': -0.308145, 'max_y': 0.354905, 'min_z': -0.206032, 'max_z': 0.435779}"
D00458.obj,MilitaryVehicle,17962,34011,triangles,"{'min_x': -0.837222, 'max_x': 0.958094, 'min_y': -0.430807, 'max_y': 0.463285, 'min_z': -0.352818, 'max_z': 0.318154}"
D00529.obj,MilitaryVehicle,38226,74093,triangles,"{'min_x': -0.689553, 'max_x': 0.990641, 'min_y': -0.296937, 'max_y': 0.407292, 'min_z': -0.679688, 'max_z': 0.2944}"
D00577.obj,MilitaryVehicle,25763,42389,triangles,"{'min_x': -0.85815, 'max_x': 0.951074, 'min_y': -0.355557, 'max_y': 0.577245, 'min_z': -0.473456, 'max_z': 0.421224}"
D00611.obj,MilitaryVehicle,2625,4483,triangles,"{'min_x': -0.908293, 'max_x': 0.911727, 'min_y': -0.410172, 'max_y': 0.387056, 'min_z': -0.271143, 'max_z': 0.394438}"
D00723.obj,MilitaryVehicle,16287,25582,triangles,"{'min_x': -0.942214, 'max_x': 0.888685, 'min_y': -0.399968, 'max_y': 0.519824, 'min_z': -0.457102, 'max_z': 0.331076}"
D00761.obj,MilitaryVehicle,7768,15408,triangles,"{'min_x': -0.922278, 'max_x': 0.751932, 'min_y': -0.382327, 'max_y': 0.385562, 'min_z': -0.43994, 'max_z': 0.636184}"
D00778.obj,MilitaryVehicle,4449,7133,triangles,"{'min_x': -0.830794, 'max_x': 0.78003, 'min_y': -0.312142, 'max_y': 0.322464, 'min_z': -0.51474, 'max_z': 0.276175}"
D00799.obj,MilitaryVehicle,719,1342,triangles,"{'min_x': -0.685841, 'max_x': 1.09352, 'min_y': -0.694964, 'max_y': 0.774278, 'min_z': -0.370122, 'max_z': 0.159248}"
D00801.obj,MilitaryVehicle,38911,69397,triangles,"{'min_x': -0.956805, 'max_x': 0.62833, 'min_y': -0.292924, 'max_y': 0.219907, 'min_z': -0.432841, 'max_z': 0.252228}"
